Agency|SKU|YearMonth|Volume|Max_Temp|Soda_Volume|indy_Volume|Count|avg_pop17|avg_HHI17|Price_HL|Sales2HL|Promotions|Easter_Day|GoodFriday|NewYear|Xmas|LaborDay|Independence_Day|RevolutionDayMem|Regional_Games|FIFA_U17_WCup|Football_Gold_Cup|Beer_Capital|MusicFest|err|Rev
Agency_32|SKU_02|201601|2075.112|21.04|787479774.0|517389425.0|1|1199179.0|126063.0|1378.257108|1368.0379890000002|10.219119000000001|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||2838832.0474297684
Agency_32|SKU_02|201602|2610.144|25.6754717|729418593.0|532697061.0|1|1199179.0|126063.0|1374.76112|1307.993626|66.767494|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3414051.7149421438
Agency_32|SKU_02|201603|2882.196|26.13962264|852685632.0|556542731.0|1|1199179.0|126063.0|1371.335076|1248.978416|122.35666|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3599800.594681536
Agency_32|SKU_02|201604|2715.336|29.11451613|864686985.0|589172265.0|1|1199179.0|126063.0|1393.4116960000001|1327.83377|65.577926|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||3605514.8376967194
Agency_32|SKU_02|201605|3851.0640000000003|31.95|953568835.0|555318882.0|1|1199179.0|126063.0|1407.069836|1352.202701|54.867135|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||5207419.142523864
Agency_32|SKU_02|201606|3118.284|30.30978689|912787084.0|538687923.0|1|1199179.0|126063.0|1407.320114|1362.443687|44.876427|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4248486.350073108
Agency_32|SKU_02|201607|2827.116|29.24627119|938467950.0|558020105.0|1|1199179.0|126063.0|1473.585783|1277.891789|195.693994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3612748.322950524
Agency_32|SKU_02|201608|2442.96|27.19061667|930171702.0|668934850.0|1|1199179.0|126063.0|1483.7527189999998|1281.492108|202.260611|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3130633.96015968
Agency_32|SKU_02|201609|3252.8520000000003|27.1291|904326556.0|615784543.0|1|1199179.0|126063.0|1589.974939|1399.902251|190.072688|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||4553674.836969852
Agency_32|SKU_02|201610|2751.5159999999996|27.27166667|889355958.0|629490371.0|1|1199179.0|126063.0|1570.517899|1339.2573439999999|231.26055499999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3684988.010133503
Agency_32|SKU_02|201611|2625.264|23.84683333|883100473.0|608313158.0|1|1199179.0|126063.0|1556.790516|1334.544767|222.24574900000002|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0||3503532.3331934884
Agency_32|SKU_02|201612|2843.532|24.01918705|890156001.0|622509370.0|1|1199179.0|126063.0|1594.335943|1341.983726|252.352217|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3815973.668360232
Agency_32|SKU_02|201701|2070.9|27.94918934|845614054.0|562154016.0|1|1199179.0|126063.0|1666.570191|1411.6510289999999|254.919162|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||2923388.1159560997
Agency_32|SKU_02|201702|2357.64|25.57287255|850913048.0|530252010.0|1|1199179.0|126063.0|1681.6842579999998|1413.425693|268.258565|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3332348.95084452
Agency_32|SKU_02|201703|2806.812|27.90511407|886129111.0|613143990.0|1|1199179.0|126063.0|1682.389295|1411.4230630000002|270.966232|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||3961599.190305156
Agency_32|SKU_02|201704|3338.388|29.991646999999997|940912941.0|589969396.0|1|1199179.0|126063.0|1683.85169|1312.218272|371.633418|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4380693.732625536
Agency_32|SKU_02|201705|3435.156|32.32453365|917412482.0|628759461.0|1|1199179.0|126063.0|1684.7008|1440.519419|244.18138100000002|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4948408.925294364
Agency_32|SKU_02|201706|3402.1079999999997|35.17118644|928366256.0|636846973.0|1|1199179.0|126063.0|1681.394221|1450.678775|230.715446|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4935365.8658577
Agency_32|SKU_02|201707|2757.132|32.255|926635433.0|670015726.0|1|1199179.0|126063.0|1656.277636|1400.414747|255.86288900000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3861128.312225604
Agency_32|SKU_02|201708|3047.5440000000003|32.45254237|1049868815.0|623319783.0|1|1199179.0|126063.0|1657.800137|1408.260253|249.53988399999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4291735.084468632
Agency_32|SKU_02|201709|3456.4320000000002|30.73333333|984438234.0|604571152.0|1|1199179.0|126063.0|1662.640914|1370.792395|291.848519|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||4738050.69943464
Agency_32|SKU_02|201710|3305.5559999999996|30.68833333|996763883.0|616747012.0|1|1199179.0|126063.0|1649.468361|1290.522381|358.94597999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4265893.9996488355
Agency_32|SKU_02|201711|2680.884|31.76779661|967899589.0|592195062.0|1|1199179.0|126063.0|1644.778376|1347.28139|297.496986|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0||3611905.1219487605
Agency_32|SKU_02|201712|2216.592|22.71740641|919709619.0|618073219.0|1|1199179.0|126063.0|1674.26596|1419.914804|254.351156|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3147371.795227968
Agency_32|SKU_03|201301|631.962|21.75438596|718394219.0|492612703.0|1|1199179.0|126063.0|1238.935874|1188.81497|50.120903999999996|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||751285.88607114
Agency_32|SKU_03|201302|642.2832|25.76271186|753938444.0|431937346.0|1|1199179.0|126063.0|1238.563896|1189.0781539999998|49.485742|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||763724.9218012126
Agency_32|SKU_03|201303|745.1568|26.48823529|892192092.0|509281531.0|1|1199179.0|126063.0|1264.307698|1218.8250150000001|45.482683|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||908215.747937352
Agency_32|SKU_03|201304|865.7115|29.68793103|838099501.0|532390389.0|1|1199179.0|126063.0|1306.843184|1262.035852|44.807332|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1092558.950488698
Agency_32|SKU_03|201305|991.0889999999999|31.16034483|864420003.0|551755254.0|1|1199179.0|126063.0|1316.5661|1233.6943410000001|82.871759|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1222700.890727349
Agency_32|SKU_03|201306|1087.7025|31.318|889520921.0|531683569.0|1|1199179.0|126063.0|1330.974716|1224.8978|106.076916|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1332324.3993045
Agency_32|SKU_03|201307|1008.0089999999999|27.828000000000003|869768947.0|508376577.0|1|1199179.0|126063.0|1336.731381|1208.83866|127.892721|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1218520.2488279399
Agency_32|SKU_03|201308|1224.585|28.732|757916529.0|532480057.0|1|1199179.0|126063.0|1336.206041|1225.264119|110.94192199999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1500440.061165615
Agency_32|SKU_03|201309|2099.0955|26.6372549|789624076.0|454252482.0|1|1199179.0|126063.0|1488.009069|1456.690742|31.318327000000004|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||3057732.981423861
Agency_32|SKU_03|201310|1158.7662|27.28|791658684.0|480693900.0|1|1199179.0|126063.0|1333.421584|1275.534351|57.887232999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0||1478046.0928777363
Agency_32|SKU_03|201311|942.444|23.51960784|806253783.0|434960682.0|1|1199179.0|126063.0|1329.6363820000001|1256.13364|73.502742|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0||1183835.61221616
Agency_32|SKU_03|201312|1026.7905|22.25961538|785511080.0|424138427.0|1|1199179.0|126063.0|1336.119481|1255.768442|80.351039|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1289411.1064454012
Agency_32|SKU_03|201401|750.6558|21.69038462|763723622.0|481364863.0|1|1199179.0|126063.0|1328.918332|1240.423794|88.494538|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||931131.3154241053
Agency_32|SKU_03|201402|1000.73325|26.02352941|734443953.0|425528909.0|1|1199179.0|126063.0|1332.534409|1234.1474050000002|98.387004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1235052.3435847163
Agency_32|SKU_03|201403|974.7615|26.72115385|828278650.0|557166363.0|1|1199179.0|126063.0|1327.2015310000002|1246.694161|80.50737|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||1215229.4704176013
Agency_32|SKU_03|201404|1143.87675|29.36730769|873734739.0|514349463.0|1|1199179.0|126063.0|1330.508476|1296.450157|34.058319|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1482979.1921261495
Agency_32|SKU_03|201405|1287.612|30.014|887472626.0|574689995.0|1|1199179.0|126063.0|1395.654769|1368.402206|27.252563000000002|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1761971.1012720722
Agency_32|SKU_03|201406|1139.139|30.04117647|865152191.0|553838801.0|1|1199179.0|126063.0|1383.745999|1246.948498|136.797501|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1420447.665063222
Agency_32|SKU_03|201407|1048.70175|28.14081633|837253085.0|550644737.0|1|1199179.0|126063.0|1410.0681029999998|1348.8767380000002|61.191365000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1414569.3956748915
Agency_32|SKU_03|201408|1101.40725|28.945999999999998|867388593.0|522726357.0|1|1199179.0|126063.0|1411.240708|1372.7237089999999|38.516999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1511927.84533949
Agency_32|SKU_03|201409|1786.0755|27.378|767383003.0|413051813.0|1|1199179.0|126063.0|1495.8521210000001|1472.895693|22.956428|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||2630702.9113228214
Agency_32|SKU_03|201410|1123.911|27.75882353|790867324.0|438831227.0|1|1199179.0|126063.0|1420.7504789999998|1378.033551|42.716928|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0||1548787.066337961
Agency_32|SKU_03|201411|806.7456|23.02702703|715784335.0|484133145.0|1|1199179.0|126063.0|1425.969305|1354.7239539999998|71.245351|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0||1092917.5891041022
Agency_32|SKU_03|201412|922.3935|22.64210526|696401477.0|522571730.0|1|1199179.0|126063.0|1428.842367|1380.163563|48.678804|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1273053.8994480406
Agency_32|SKU_03|201501|882.801|21.64155844|762225057.0|498567142.0|1|1199179.0|126063.0|1428.1744939999999|1359.046798|69.127696|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1199767.8723211982
Agency_32|SKU_03|201502|672.7392|22.72727273|717053984.0|417947202.0|1|1199179.0|126063.0|1430.003165|1362.805677|67.197488|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||916812.8009004385
Agency_32|SKU_03|201503|750.9945|22.80394737|871204688.0|515468092.0|1|1199179.0|126063.0|1429.189537|1386.9268710000001|42.262665999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||1041574.4520232097
Agency_32|SKU_03|201504|942.78225|27.78627451|860265890.0|503173607.0|1|1199179.0|126063.0|1427.5664060000001|1384.356128|43.210278|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1305146.3851571279
Agency_32|SKU_03|201505|916.13325|30.02|927833877.0|572293344.0|1|1199179.0|126063.0|1459.2130869999999|1398.8295380000002|60.383549|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1281514.2508439387
Agency_32|SKU_03|201506|928.6545|28.58289474|899297932.0|549967070.0|1|1199179.0|126063.0|1488.4208039999999|1436.461671|51.959133|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1333976.5948516694
Agency_32|SKU_03|201507|949.55025|27.59736842|897112934.0|573927221.0|1|1199179.0|126063.0|1492.7328400000001|1309.923709|182.809131|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1243838.3853618773
Agency_32|SKU_03|201508|912.834|28.52631579|875384686.0|573733505.0|1|1199179.0|126063.0|1485.1124320000001|1424.556193|60.556239|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1300383.3278809618
Agency_32|SKU_03|201509|958.7715|27.89090909|742568762.0|553979958.0|1|1199179.0|126063.0|1486.329571|1422.5290619999998|63.800509|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||1363880.3225673328
Agency_32|SKU_03|201510|885.6774|25.62531646|761469815.0|544203593.0|1|1199179.0|126063.0|1548.329324|1474.954496|73.37482800000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1306333.8631355905
Agency_32|SKU_03|201511|771.552|25.66833333|798860058.0|561516727.0|1|1199179.0|126063.0|1547.643548|1520.318559|27.324989000000002|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0||1173004.8248335682
Agency_32|SKU_03|201512|804.9689999999999|21.94871795|822672453.0|568138672.0|1|1199179.0|126063.0|1560.063823|1532.8062|27.257623|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1233861.4740078
Agency_32|SKU_03|201601|666.3096|21.04|787479774.0|517389425.0|1|1199179.0|126063.0|1567.198049|1538.853564|28.344485|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1025352.9026874144
Agency_32|SKU_03|201602|932.0385|25.6754717|729418593.0|532697061.0|1|1199179.0|126063.0|1561.1715789999998|1471.858712|89.312867|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1371828.986144412
Agency_32|SKU_03|201603|1220.69325|26.13962264|852685632.0|556542731.0|1|1199179.0|126063.0|1542.586064|1430.123087|112.462977|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1745741.5989700628
Agency_32|SKU_03|201604|1370.7735|29.11451613|864686985.0|589172265.0|1|1199179.0|126063.0|1542.825196|1524.513403|18.311792999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||2089762.5732272204
Agency_32|SKU_03|201605|1432.19325|31.95|953568835.0|555318882.0|1|1199179.0|126063.0|1522.327239|1457.537435|64.789804|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||2087475.2760293137
Agency_32|SKU_03|201606|1318.99875|30.30978689|912787084.0|538687923.0|1|1199179.0|126063.0|1526.045306|1494.93179|31.113515999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1971813.1623452625
Agency_32|SKU_03|201607|1071.2895|29.24627119|938467950.0|558020105.0|1|1199179.0|126063.0|1582.710808|1302.252156|280.45865200000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1395089.0610751621
Agency_32|SKU_03|201608|1177.88325|27.19061667|930171702.0|668934850.0|1|1199179.0|126063.0|1578.4889449999998|1293.077484|285.411461|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1523094.309355743
Agency_32|SKU_03|201609|1148.10675|27.1291|904326556.0|615784543.0|1|1199179.0|126063.0|1576.377254|1331.915532|244.461722|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||1529181.212719041
Agency_32|SKU_03|201610|1155.19995|27.27166667|889355958.0|629490371.0|1|1199179.0|126063.0|1576.41569|1380.64193|195.77376|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1594917.4885039034
Agency_32|SKU_03|201611|1024.6275|23.84683333|883100473.0|608313158.0|1|1199179.0|126063.0|1574.102261|1373.695501|200.40676000000002|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0||1407526.1869508775
Agency_32|SKU_03|201612|1180.9065|24.01918705|890156001.0|622509370.0|1|1199179.0|126063.0|1577.881361|1373.326611|204.55475|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1621770.3215528715
Agency_32|SKU_03|201701|995.55825|27.94918934|845614054.0|562154016.0|1|1199179.0|126063.0|1684.940507|1469.3411449999999|215.599362|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1462814.6989691963
Agency_32|SKU_03|201702|1029.96675|25.57287255|850913048.0|530252010.0|1|1199179.0|126063.0|1715.6033519999999|1480.811317|234.792035|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1525186.4195337098
Agency_32|SKU_03|201703|1183.761|27.90511407|886129111.0|613143990.0|1|1199179.0|126063.0|1718.754775|1486.918283|231.836492|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||1760155.8736023628
Agency_32|SKU_03|201704|1184.5695|29.991646999999997|940912941.0|589969396.0|1|1199179.0|126063.0|1720.671654|1486.997925|233.673729|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1761452.3885182876
Agency_32|SKU_03|201705|1513.3245|32.32453365|917412482.0|628759461.0|1|1199179.0|126063.0|1720.9998309999999|1490.989895|230.00993599999998|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||2256351.5373559273
Agency_32|SKU_03|201706|1479.231|35.17118644|928366256.0|636846973.0|1|1199179.0|126063.0|1718.937243|1501.511284|217.42595899999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||2221082.038142604
Agency_32|SKU_03|201707|1161.05025|32.255|926635433.0|670015726.0|1|1199179.0|126063.0|1709.20093|1459.932542|249.268388|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1695055.0428722354
Agency_32|SKU_03|201708|1321.11375|32.45254237|1049868815.0|623319783.0|1|1199179.0|126063.0|1714.9490260000002|1462.081541|252.86748500000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1931576.0274362888
Agency_32|SKU_03|201709|1279.65975|30.73333333|984438234.0|604571152.0|1|1199179.0|126063.0|1715.399606|1333.906141|381.493465|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||1706945.9989155247
Agency_32|SKU_03|201710|1301.5710000000001|30.68833333|996763883.0|616747012.0|1|1199179.0|126063.0|1711.009618|1454.2682140000002|256.741404|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1892833.3335641944
Agency_32|SKU_03|201711|1412.82|31.76779661|967899589.0|592195062.0|1|1199179.0|126063.0|1713.0379300000002|1462.878631|250.15929900000003|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0||2066784.1874494199
Agency_32|SKU_03|201712|1172.979|22.71740641|919709619.0|618073219.0|1|1199179.0|126063.0|1713.3889920000001|1430.920926|282.468066|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1678440.1968585541
Agency_32|SKU_04|201301|3324.2697|21.75438596|718394219.0|492612703.0|1|1199179.0|126063.0|1644.3475310000001|1533.296261|111.05127|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||5097090.301565591
Agency_32|SKU_04|201302|3552.9675|25.76271186|753938444.0|431937346.0|1|1199179.0|126063.0|1638.883231|1564.921828|73.961403|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||5560116.39492459
Agency_32|SKU_04|201303|4583.2275|26.48823529|892192092.0|509281531.0|1|1199179.0|126063.0|1670.227419|1591.485454|78.74196500000001|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||7294139.898622785
Agency_32|SKU_04|201304|4175.60925|29.68793103|838099501.0|532390389.0|1|1199179.0|126063.0|1766.9917670000002|1685.6559129999998|81.335854|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||7038640.422639995
Agency_32|SKU_04|201305|4963.8795|31.16034483|864420003.0|551755254.0|1|1199179.0|126063.0|1758.913863|1679.312298|79.60156500000001|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||8335903.890140091
Agency_32|SKU_04|201306|4520.4135|31.318|889520921.0|531683569.0|1|1199179.0|126063.0|1738.241266|1655.000685|83.240581|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||7481287.438983247
Agency_32|SKU_04|201307|3527.4075|27.828000000000003|869768947.0|508376577.0|1|1199179.0|126063.0|1906.3944149999998|1670.506538|235.887877|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||5892557.290940235
Agency_32|SKU_04|201308|3267.5265|28.732|757916529.0|532480057.0|1|1199179.0|126063.0|1902.7401899999998|1834.682243|68.057947|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||5994872.848081939
Agency_32|SKU_04|201309|541.4247|26.6372549|789624076.0|454252482.0|1|1199179.0|126063.0|1966.1519420000002|1706.2375190000002|259.914423|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||923799.1368533195
Agency_32|SKU_04|201310|2708.4654|27.28|791658684.0|480693900.0|1|1199179.0|126063.0|1939.8948079999998|1816.436028|123.45878|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0||4919754.133151432
Agency_32|SKU_04|201311|2588.7168|23.51960784|806253783.0|434960682.0|1|1199179.0|126063.0|1911.555488|1766.75567|144.799818|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0||4573630.084424256
Agency_32|SKU_04|201312|3536.92875|22.25961538|785511080.0|424138427.0|1|1199179.0|126063.0|1971.1921550000002|1753.718276|217.473879|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||6202776.589784835
Agency_32|SKU_04|201401|2332.4139|21.69038462|763723622.0|481364863.0|1|1199179.0|126063.0|1914.240934|1678.148861|236.092073|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3914137.7296655676
Agency_32|SKU_04|201402|2572.2945|26.02352941|734443953.0|425528909.0|1|1199179.0|126063.0|1921.1396960000002|1702.023943|219.11575299999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4378106.827447213
Agency_32|SKU_04|201403|2829.045|26.72115385|828278650.0|557166363.0|1|1199179.0|126063.0|1934.188975|1693.5707579999998|240.618217|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||4791187.88506611
Agency_32|SKU_04|201404|3939.435|29.36730769|873734739.0|514349463.0|1|1199179.0|126063.0|1968.9423980000001|1710.308948|258.63345|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||6737650.93056438
Agency_32|SKU_04|201405|3650.9265|30.014|887472626.0|574689995.0|1|1199179.0|126063.0|1949.2273910000001|1711.7487609999998|237.47862999999998|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||6249468.912877066
Agency_32|SKU_04|201406|3165.414|30.04117647|865152191.0|553838801.0|1|1199179.0|126063.0|1980.8740719999998|1758.68903|222.18504199999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||5566978.87720842
Agency_32|SKU_04|201407|2771.4705|28.14081633|837253085.0|550644737.0|1|1199179.0|126063.0|1982.683661|1902.8291190000002|79.85454200000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||5273634.76984949
Agency_32|SKU_04|201408|2827.575|28.945999999999998|867388593.0|522726357.0|1|1199179.0|126063.0|1927.0955|1710.966722|216.12877799999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4837886.72895915
Agency_32|SKU_04|201409|2942.403|27.378|767383003.0|413051813.0|1|1199179.0|126063.0|2003.37318|1834.1631949999999|169.20998500000002|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||5396847.287457584
Agency_32|SKU_04|201410|2533.4433|27.75882353|790867324.0|438831227.0|1|1199179.0|126063.0|1993.843541|1830.9234850000003|162.92005600000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0||4638540.835885901
Agency_32|SKU_04|201411|1918.5975|23.02702703|715784335.0|484133145.0|1|1199179.0|126063.0|1972.145388|1814.593684|157.551704|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0||3481474.90563819
Agency_32|SKU_04|201412|2961.06225|22.64210526|696401477.0|522571730.0|1|1199179.0|126063.0|1946.4748129999998|1832.8758329999998|113.59898000000001|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||5427259.438033604
